fname,bbox_n,bbox_w,bbox_h
train-14269,49,41.58769350635762,17.92875149785256
train-14270,0,0.0,0.0
train-14271,6,96.33168538411456,38.91064882278442
train-14272,13,117.61337632399339,29.37935814490685
train-14273,45,51.443803617689355,28.80383063422309
train-14274,1,78.66667175292969,20.0
train-14275,5,74.62081680297851,21.6505859375
train-14276,16,48.87525749206543,31.740525484085087
train-14277,51,53.38242714077818,39.44109090169271
train-14278,38,77.84261733607242,26.52689200953433
train-14279,19,93.76141317267168,51.5516098424008
train-14280,2,48.06208229064941,18.907230377197266
train-14281,8,56.27022743225098,22.050114631652832
train-14282,26,61.89430068089412,17.895249586838947
train-14283,1,41.144287109375,11.58245849609375
train-14284,29,77.20248584089606,30.955961293187638
train-14285,6,190.87052408854169,59.521764119466155
train-14286,3,58.469762166341155,20.87795003255208
train-14287,11,67.65633045543322,31.092328158291906
train-14288,1,36.0,10.666656494140623
train-14289,16,90.83333349227905,27.583336591720578
train-14290,2,62.66664123535156,63.33333206176758
train-14291,21,78.40882937113443,24.960893176850814
train-14292,12,101.63051700592041,41.554649353027344
train-14293,3,16.888895670572918,12.44444465637207
train-14294,4,25.38101005554199,46.90921401977539
train-14295,41,55.41232188155011,14.825447826850706
train-14296,66,44.75070398504084,16.672992475105055
train-14297,24,111.69010766347247,35.84765179951986
train-14298,14,68.91760894230434,27.88949203491211
train-14299,19,72.20905886198345,31.62875125282689
train-14300,5,138.06427154541015,33.72903137207031
train-14301,9,111.4187842475043,33.22162543402778
train-14302,0,0.0,0.0
train-14303,22,48.17503825100985,20.82439491965554
train-14304,10,23.73332748413086,11.333333778381348
train-14305,2,47.33332824707031,21.99999237060547
train-14306,36,77.3923536936442,22.84528247515361
train-14307,48,56.60323397318521,21.66817967096965
train-14308,4,77.12372398376466,26.84952068328857
train-14309,0,0.0,0.0
train-14310,6,71.63814798990886,26.89753341674805
train-14311,0,0.0,0.0
train-14312,21,118.5014906383696,36.36489813668387
train-14313,3,60.64453824361166,16.515838623046875
train-14314,1,52.26348876953125,18.712432861328125
train-14315,45,45.77729314168294,17.193570031060116
train-14316,1,203.66830444335938,36.220550537109375
train-14317,9,35.12910419040256,13.85231484307183
train-14318,1,76.0,12.0
train-14319,7,85.42568969726562,24.677028111049108
train-14320,10,140.57232894897462,69.12657165527344
train-14321,24,48.525150934855134,15.169525146484375
train-14322,25,65.65154174804688,29.893336334228515
train-14323,47,94.38140641882065,28.11664082141633
train-14324,14,187.05964061192105,87.68810108729771
train-14325,0,0.0,0.0
train-14326,22,111.50774314186786,40.45405647971413
train-14327,24,92.1715823809306,37.485190868377686
train-14328,21,42.276279994419646,15.299795241582961
train-14329,3,69.5531005859375,46.78563944498697
train-14330,2,115.10253143310548,29.638397216796875
train-14331,10,23.2052848815918,19.44115180969239
train-14332,0,0.0,0.0
train-14333,6,115.70064989725748,46.75591532389322
train-14334,1,166.66668701171875,25.33334350585937
train-14335,1,28.1568603515625,16.705886840820312
train-14336,8,38.135329723358154,15.390338659286499
train-14337,0,0.0,0.0
train-14338,2,246.75216674804688,8.893409729003906
train-14339,18,53.089148415459526,23.35136201646593
train-14340,10,45.68565368652344,17.086947631835937
train-14341,8,38.39650535583496,22.22780990600586
train-14342,22,91.25275490500714,30.417326493696734
train-14343,20,49.343019008636475,26.10334701538086
train-14344,9,148.33647579616968,35.763047536214195
train-14345,17,70.2870299395393,17.241055656881894
train-14346,7,28.505128043038503,13.026044573102679
train-14347,7,31.93710000174386,32.73140825544085
train-14348,0,0.0,0.0
train-14349,10,104.20700225830078,63.27469825744629
train-14350,9,54.48862987094455,15.195812861124676
train-14351,0,0.0,0.0
train-14352,8,43.33333587646485,14.333331108093262
train-14353,19,66.45613861083984,19.438599235133122
train-14354,12,161.45596949259442,42.181883653004974
train-14355,0,0.0,0.0
train-14356,9,58.268201616075295,19.59642537434896
train-14357,5,12.548275756835938,20.85120849609375
train-14358,9,165.80427763197156,55.78623623318143
train-14359,29,48.49753965180496,17.146352011581946
train-14360,28,77.0776013646807,20.65699958801269
train-14361,18,103.61816660563153,32.03524165683322
train-14362,27,67.23888877586081,24.233368343777126
train-14363,7,130.62071228027344,34.85005405970982
train-14364,5,35.56279258728027,27.90712127685547
train-14365,0,0.0,0.0
train-14366,4,204.05974197387692,27.59855651855469
train-14367,1,131.50868225097656,148.85414123535156
train-14368,2,504.6666717529297,76.66666793823242
train-14369,0,0.0,0.0
train-14370,2,147.76924896240234,39.5128173828125
train-14371,3,51.24567667643228,27.51715087890625
train-14372,10,52.50202026367187,24.664647674560552
train-14373,8,51.76986694335938,32.118102073669434
train-14374,12,74.96546459197998,15.963324467341106
train-14375,10,72.61639671325683,34.28010864257813
train-14376,1,50.66666793823242,24.0
train-14377,10,135.3553611755371,55.50223388671875
train-14378,3,64.85827128092447,14.771525065104164
train-14379,4,87.65572071075441,34.12604522705078
train-14380,16,149.6473762989044,46.63995361328125
train-14381,0,0.0,0.0
train-14382,15,151.2506368001302,34.60967458089193
train-14383,16,117.13248515129091,42.55276322364807
train-14384,1,54.66668701171875,8.000007629394531
train-14385,0,0.0,0.0
train-14386,5,52.24372100830078,36.72513885498047
train-14387,5,41.6487548828125,8.68873996734619
train-14388,1,167.70184326171875,31.538803100585934
train-14389,8,28.341843128204346,21.892337799072266
train-14390,1,207.0743103027344,52.747314453125
train-14391,11,168.7939453125,44.35881493308327
train-14392,3,41.08021036783854,41.2785390218099
train-14393,1,176.0,44.00001525878906
train-14394,0,0.0,0.0
train-14395,8,63.48013544082642,31.370234727859497
train-14396,0,0.0,0.0
train-14397,54,84.86782709757487,42.82040150960287
train-14398,6,47.50978597005209,30.36693318684896
train-14399,27,48.305284712049705,25.33290863037109
train-14400,3,97.63686116536456,24.035778045654297
train-14401,2,51.68474578857422,7.71734619140625
train-14402,2,182.0,66.66666412353516
train-14403,1,52.7783203125,4.929725646972656
train-14404,0,0.0,0.0
train-14405,95,54.92723344501696,19.558417571218392
train-14406,1,34.66668701171875,18.666671752929688
train-14407,95,52.79937736109683,17.6645938873291
train-14408,5,47.999995422363284,14.4
train-14409,3,151.67254892985025,71.00607299804688
train-14410,1,178.66668701171875,25.33334350585937
train-14411,0,0.0,0.0
train-14412,1,85.33334350585938,24.0
train-14413,0,0.0,0.0
train-14414,0,0.0,0.0
train-14415,4,120.66666221618652,26.333335876464844
train-14416,34,63.53111306358786,29.05219627829159
train-14417,9,21.925923665364586,15.259256998697914
train-14418,8,52.65828227996826,22.51184844970703
train-14419,26,35.17965492835412,17.542553094717167
train-14420,0,0.0,0.0
train-14421,15,52.99073181152344,23.72957967122396
train-14422,4,58.64936828613281,22.227450370788574
train-14423,10,73.73332977294922,20.533331298828124
train-14424,0,0.0,0.0
train-14425,13,83.50936478834886,31.16144503079928
train-14426,36,45.867139763302276,16.81483417087131
train-14427,0,0.0,0.0
train-14428,18,49.64566082424588,33.59309217664931
train-14429,5,43.17801361083984,34.51661987304688
train-14430,2,73.9351806640625,18.1947021484375
train-14431,33,57.51846417513761,26.190671284993485
train-14432,21,29.85986818586077,12.923088300795785
train-14433,19,68.96036820662647,20.693831995913857
train-14434,0,0.0,0.0
train-14435,6,96.06185658772785,91.28268305460614
train-14436,18,150.570681254069,31.483966403537327
train-14437,7,38.81733485630581,20.89518519810268
train-14438,0,0.0,0.0
train-14439,9,39.87115605672201,16.637686517503525
train-14440,24,45.163148244222015,18.405631860097245
train-14441,0,0.0,0.0
train-14442,4,30.125232696533203,20.984668731689453
train-14443,10,25.333331298828124,17.200002098083495
train-14444,0,0.0,0.0
train-14445,59,22.611960071628374,12.498765589827194
train-14446,1,260.0,81.33331298828125
train-14447,36,79.01648065778944,30.71549087100559
train-14448,16,56.448402404785156,22.66944694519043
train-14449,11,35.3844687721946,15.878703724254262
train-14450,12,128.87621434529623,45.65395673116048
train-14451,3,56.711095174153655,31.19999186197917
train-14452,7,47.83776256016323,31.89876501900809
train-14453,32,49.53212511539459,18.56760364770889
train-14454,20,88.75289382934571,31.180082035064697
train-14455,0,0.0,0.0
train-14456,1,76.0,13.33331298828125
train-14457,3,55.81151835123697,27.332916259765625
train-14458,67,46.70041158306065,21.16094304554498
train-14459,9,46.32959365844727,16.012227376302082
train-14460,5,74.8235595703125,29.480809020996087
train-14461,2,23.027506351470947,21.90826416015625
train-14462,110,26.203095817565924,9.11298169222745
train-14463,22,65.9001763083718,25.079212188720703
train-14464,5,258.29794921875,115.74789428710938
train-14465,0,0.0,0.0
train-14466,0,0.0,0.0
train-14467,15,60.53333384195964,24.799994405110677
train-14468,3,112.88887532552084,60.44443766276042
train-14469,3,28.888889948527023,33.777750651041664
train-14470,0,0.0,0.0
train-14471,4,81.16055488586427,74.96662139892578
train-14472,6,90.59111150105792,62.1309928894043
train-14473,0,0.0,0.0
train-14474,10,152.82868347167968,33.16248579025269
train-14475,0,0.0,0.0
train-14476,0,0.0,0.0
train-14477,25,73.80583557128907,28.038528747558594
train-14478,11,149.16894115101206,50.48675190318715
train-14479,5,45.54288101196289,18.515020751953124
train-14480,4,259.12985610961914,56.6159610748291
train-14481,5,36.64942169189453,14.405728149414065
train-14482,9,66.81653849283855,53.12927754720053
train-14483,0,0.0,0.0
train-14484,13,31.94458477313702,7.2544367863581725
train-14485,4,116.13938522338869,52.16647338867188
train-14486,9,29.48147243923611,14.222225613064234
train-14487,0,0.0,0.0
train-14488,10,86.56751861572266,33.02865219116211
train-14489,13,57.81278316791241,22.47192852313702
train-14490,0,0.0,0.0
train-14491,2,46.0,24.666656494140625
train-14492,30,41.85441538492839,22.01169204711914
train-14493,3,49.73923110961914,23.44039662679036
train-14494,6,125.45089721679688,50.41194661458334
train-14495,0,0.0,0.0
train-14496,8,40.9194450378418,11.65343976020813
train-14497,4,34.382559299468994,3.3422641754150386
train-14498,0,0.0,0.0
train-14499,0,0.0,0.0
train-14500,61,59.924689308541716,22.84804328543241
train-14501,0,0.0,0.0
train-14502,40,66.91618766784669,26.538495206832884
train-14503,23,61.59895722762398,20.01337714817213
train-14504,3,335.31897989908856,59.0240478515625
train-14505,1,17.9061279296875,116.83806610107422
train-14506,53,63.486095248528244,16.00196665637898
train-14507,4,50.54510688781738,12.48627758026123
train-14508,26,43.44284424415002,20.733865004319405
train-14509,1,67.6932373046875,128.7315673828125
train-14510,114,34.937876433656925,12.523046493530273
train-14511,11,136.61305375532672,51.90791875665838
train-14512,15,73.05786895751953,27.9055419921875
train-14513,11,133.65769611705434,47.02976989746094
train-14514,14,145.5322756086077,42.51362119402204
train-14515,7,26.859379359654017,8.630455017089844
train-14516,7,164.15867614746094,79.75885663713727
train-14517,6,60.145188013712556,19.3183692296346
train-14518,15,56.346782938639315,29.057222493489586
train-14519,5,212.73693237304687,57.91711578369141
train-14520,18,58.94465012020535,26.90609995524089
train-14521,0,0.0,0.0
train-14522,18,77.02866151597766,37.00568156772189
train-14523,8,75.88007736206055,26.52605438232422
train-14524,5,108.75914306640622,60.64153442382813
train-14525,5,34.13333511352539,16.533346557617186
train-14526,20,65.56605243682861,25.187925815582275
train-14527,3,46.57721710205078,20.67479451497396
train-14528,21,183.23051979428246,60.503756205240876
train-14529,73,63.85569925177587,22.15924323095034
train-14530,4,123.20513153076172,61.04533386230469
train-14531,13,90.4550053523137,56.97474905160757
train-14532,0,0.0,0.0
train-14533,28,49.62097358703613,14.750621795654295
train-14534,9,112.39646063910591,50.64834594726562
train-14535,6,48.42890930175781,14.749725341796875
train-14536,7,41.22008296421596,16.082366943359375
train-14537,0,0.0,0.0
train-14538,0,0.0,0.0
train-14539,11,66.87557428533381,21.812817660245027
train-14540,1,485.6451416015625,48.804931640625
train-14541,17,58.32447837380802,23.111295812270217
train-14542,9,73.18576855129665,58.326860215928825
train-14543,1,18.917510986328125,54.44352722167969
train-14544,4,57.05408477783203,18.779693603515625
train-14545,10,106.19466705322266,38.82933044433594
train-14546,0,0.0,0.0
train-14547,18,37.28796217176649,23.64771715799968
train-14548,0,0.0,0.0
train-14549,0,0.0,0.0
train-14550,3,34.83576456705729,22.02408854166667
train-14551,3,96.33967844645184,22.45037841796875
train-14552,40,43.591572189331046,17.504984021186832
train-14553,5,180.75235900878903,50.584120178222655
train-14554,3,208.59022521972656,79.20981343587239
train-14555,0,0.0,0.0
train-14556,9,50.61255391438803,28.28775363498264
train-14557,1,92.1025390625,6.153854370117188
train-14558,0,0.0,0.0
train-14559,31,49.09165702327604,16.001267064002253
train-14560,3,32.622248331705734,1.42218017578125
train-14561,24,95.40100892384848,43.75273259480795
train-14562,9,66.59757656521268,24.234691407945423
train-14563,0,0.0,0.0
train-14564,0,0.0,0.0
train-14565,19,55.44599593313117,31.276160792300573
train-14566,30,73.91541290283203,43.25334599812825
train-14567,1,17.52156639099121,45.113731384277344
train-14568,0,0.0,0.0
train-14569,0,0.0,0.0
train-14570,18,98.12840525309244,30.87229029337565
train-14571,8,242.2631402015686,52.98132801055908
train-14572,0,0.0,0.0
train-14573,0,0.0,0.0
train-14574,4,177.2364387512207,68.86585807800293
train-14575,5,181.843864440918,77.96219177246094
train-14576,33,105.87001661820845,39.92867394649621
train-14577,4,119.94239330291748,39.57257843017578
train-14578,0,0.0,0.0
train-14579,48,99.29458769162494,33.61032199859619
train-14580,1,62.64569091796875,75.73077392578125
train-14581,2,75.21789169311523,22.12948608398437
train-14582,23,87.21551016102667,25.11235643469769
train-14583,7,202.82810865129744,46.67288208007813
train-14584,9,112.40008036295572,56.370834986368806
train-14585,4,8.967575073242188,46.96161651611328
train-14586,0,0.0,0.0
train-14587,0,0.0,0.0
train-14588,17,247.8072114832261,37.48337308098288
train-14589,14,53.32439722333636,20.837086132594518
train-14590,16,106.15799283981323,36.94211912155152
train-14591,7,68.19048200334821,27.238080705915173
train-14592,0,0.0,0.0
train-14593,11,84.93918401544744,20.072906494140625
train-14594,0,0.0,0.0
train-14595,4,127.97288513183594,21.82164001464844
train-14596,0,0.0,0.0
train-14597,0,0.0,0.0
train-14598,89,65.58896581242594,29.009330642357305
train-14599,1,64.0,26.6666259765625
train-14600,19,70.81531685277035,43.0494734111585
train-14601,1,96.0,21.33334350585937
train-14602,5,50.610983276367186,17.215013122558595
train-14603,1,43.12640380859375,50.48275756835938
train-14604,3,34.22222010294596,14.222239176432293
train-14605,24,77.41261418660481,26.295852979024247
train-14606,13,90.87323584923378,19.83623915452224
train-14607,0,0.0,0.0
train-14608,22,78.39172371951017,41.9376200762662
train-14609,0,0.0,0.0
train-14610,63,28.98150929950533,9.811085595024956
train-14611,4,38.37590789794922,16.992408752441403
train-14612,6,137.29703394571942,44.83791097005209
train-14613,4,101.85993194580078,27.672771453857425
train-14614,0,0.0,0.0
train-14615,0,0.0,0.0
train-14616,5,39.173968505859385,56.359326171875
train-14617,0,0.0,0.0
train-14618,5,49.99302978515625,33.79794311523437
train-14619,5,30.58215484619141,14.212103271484375
train-14620,12,68.6266377766927,32.10151926676432
train-14621,0,0.0,0.0
train-14622,3,75.55554707845052,36.8888905843099
train-14623,1,8.0,26.666656494140625
train-14624,1,6.775787353515625,50.526611328125
train-14625,10,116.4337760925293,59.41378479003906
train-14626,26,32.614388282482444,16.86239506648137
train-14627,65,35.95115644014799,12.097524672288161
train-14628,24,90.31997585296631,38.87969843546549
train-14629,5,199.46665649414064,51.20000457763672
train-14630,7,93.35942295619421,38.64581734793527
train-14631,10,25.150213623046874,23.340901184082032
train-14632,5,159.28918685913087,82.83205718994141
train-14633,12,103.17393493652344,42.08514912923177
train-14634,9,56.492292616102425,45.20140838623047
train-14635,0,0.0,0.0
train-14636,0,0.0,0.0
train-14637,0,0.0,0.0
train-14638,21,61.27385493687221,21.899477277483264
train-14639,21,67.8811503819057,21.071065085274828
train-14640,1,31.4871826171875,6.564117431640625
train-14641,0,0.0,0.0
train-14642,0,0.0,0.0
train-14643,4,103.29970169067384,11.086023330688477
train-14644,8,72.14132308959961,33.761186599731445
train-14645,1,68.0,14.666656494140625
train-14646,5,38.229454040527344,9.5644287109375
train-14647,0,0.0,0.0
train-14648,18,37.97137112087674,20.597163518269856
train-14649,0,0.0,0.0
train-14650,21,60.07357352120536,23.502684184483122
train-14651,5,51.25796890258789,26.029086303710933
train-14652,12,185.3289909362793,64.27517509460449
train-14653,23,43.386899865191914,14.06794141686481
train-14654,3,103.57362874348956,45.94677734375
train-14655,27,82.25672997368707,22.250356603551797
train-14656,11,143.6022713401101,44.35560711947355
train-14657,0,0.0,0.0
train-14658,20,59.62744998931885,19.75686283111572
train-14659,2,52.66667175292969,10.666671752929688
train-14660,0,0.0,0.0
train-14661,29,64.29215003704202,30.93029245836981
train-14662,0,0.0,0.0
train-14663,0,0.0,0.0
train-14664,5,55.29043579101562,23.81387939453125
train-14665,9,53.8662969801161,21.699230617947048
train-14666,14,28.656927926199774,9.822048595973424
train-14667,1,19.31036376953125,19.724105834960934
train-14668,29,54.010442404911444,17.40112515153556
train-14669,9,205.70235697428382,57.079540676540795
train-14670,4,29.23987579345703,41.345597267150886
train-14671,0,0.0,0.0
train-14672,4,145.3333320617676,51.66666603088379
train-14673,1,13.333335876464846,16.0
train-14674,5,126.90479736328123,34.11746597290039
train-14675,69,49.01947087826936,14.6326245294101
train-14676,14,29.73602104187012,15.615212849208287
train-14677,20,97.8838632583618,25.407601737976073
train-14678,46,32.18454543403957,13.507229348887568
train-14679,2,36.66665649414063,11.333343505859375
train-14680,5,28.650583267211914,111.1568603515625
train-14681,7,50.85514613560268,22.06751251220703
train-14682,3,197.00362141927087,46.03788503011069
train-14683,25,69.20566375732422,29.48265396118164
train-14684,0,0.0,0.0
train-14685,0,0.0,0.0
train-14686,26,59.091745963463424,19.20354828467736
train-14687,20,47.633375549316405,27.718204498291016
train-14688,42,45.68062046595982,18.75051757267543
train-14689,16,32.246536254882805,29.29940414428711
train-14690,8,105.71810626983644,46.00654220581055
train-14691,5,107.89661865234378,34.21741104125977
train-14692,0,0.0,0.0
train-14693,4,65.40737152099611,47.38389778137207
train-14694,40,61.051212644577035,24.406643199920648
train-14695,4,45.40043640136719,17.990102767944336
train-14696,13,83.54006899320163,41.77296741192158
train-14697,2,48.00000762939453,48.0
train-14698,3,32.04857381184896,12.624056498209633
train-14699,5,119.40319519042968,40.8399658203125
train-14700,4,54.2209300994873,19.524864196777344
train-14701,20,28.05416259765625,22.91295928955078
train-14702,1,34.666656494140625,20.0
train-14703,43,72.63168122047601,23.963421400203266
train-14704,7,137.04491479056222,50.748982020786826
train-14705,0,0.0,0.0
train-14706,19,59.10525753623561,17.835502925672028
train-14707,6,114.15871047973631,45.14328193664551
train-14708,5,62.845671844482425,71.76620788574219
train-14709,6,90.18754132588705,38.183631896972656
train-14710,0,0.0,0.0
train-14711,5,47.92880706787109,23.320306396484376
train-14712,25,88.4336750793457,32.01858810424805
train-14713,4,99.56868076324464,32.217257022857666
train-14714,17,77.05610813814052,28.086993049172797
train-14715,13,22.810345576359676,41.948119530311
train-14716,0,0.0,0.0
train-14717,2,55.33333206176758,12.666671752929688
train-14718,33,73.00382683493875,28.75664497144295
train-14719,22,60.65752090107311,33.876482183283024
train-14720,13,66.82927879920372,29.62372589111328
train-14721,2,53.83013916015625,31.25297546386719
train-14722,0,0.0,0.0
train-14723,1,45.33331298828125,20.0
train-14724,11,51.640101346102625,18.50071300159801
train-14725,0,0.0,0.0
train-14726,13,152.17739809476413,48.27783514903142
train-14727,4,106.57784271240234,58.81963920593262
train-14728,6,48.057741800944,14.409351348876953
train-14729,21,118.20889282226562,38.71658543178013
train-14730,112,62.15441840035575,20.596972746508463
train-14731,6,78.58069864908855,29.18103726704915
train-14732,0,0.0,0.0
train-14733,0,0.0,0.0
train-14734,2,282.1759033203125,45.493896484375
train-14735,5,54.074961853027354,20.89237823486328
train-14736,1,20.0,16.0
train-14737,22,77.65643310546875,31.959787021983754
train-14738,1,158.27877807617188,42.25146484375
train-14739,28,86.12557029724121,29.34468984603882
train-14740,13,43.865536322960494,24.36964768629808
train-14741,3,44.4444580078125,23.555572509765625
train-14742,45,45.05058653089736,23.97356745402018
train-14743,0,0.0,0.0
train-14744,6,120.44442749023438,42.4444465637207
train-14745,17,95.79928005442899,34.394101311178765
train-14746,0,0.0,0.0
train-14747,4,39.26731872558594,16.590530395507812
train-14748,38,37.2280687030993,14.035083971525493
train-14749,9,46.900109185112846,22.214684380425343
train-14750,6,91.77373758951825,73.14870897928873
train-14751,50,52.84379524230957,19.32508365631104
train-14752,9,124.05903159247505,28.30551147460937
train-14753,12,46.88888867696127,15.111111958821617
train-14754,1,26.66666603088379,13.333328247070312
train-14755,0,0.0,0.0
train-14756,13,150.64261920635516,57.5109622661884
train-14757,0,0.0,0.0
train-14758,12,54.99143409729004,52.089480082194
train-14759,0,0.0,0.0
train-14760,12,59.43558947245279,18.06948725382487
train-14761,7,177.38158852713448,66.8920783996582
train-14762,0,0.0,0.0
train-14763,58,47.23378140350868,21.479224106361126
train-14764,5,184.533334350586,35.46666259765625
train-14765,2,335.1519927978516,99.12419128417969
train-14766,2,355.9776382446289,124.17985534667969
train-14767,0,0.0,0.0
train-14768,0,0.0,0.0
train-14769,12,50.431495666503906,22.063167095184326
train-14770,63,75.94320491003613,20.05580066499256
train-14771,4,105.1876220703125,47.80976867675781
train-14772,25,92.1120548248291,35.238781127929684
train-14773,1,41.33333206176758,30.66668701171875
train-14774,7,143.98055812290738,73.72690037318638
train-14775,0,0.0,0.0
train-14776,3,158.89837137858072,36.14286295572917
train-14777,0,0.0,0.0
train-14778,8,58.90293884277344,19.828817486763
train-14779,8,83.23671340942383,23.23709487915039
train-14780,5,20.2666748046875,14.400003051757812
train-14781,13,57.5976808988131,19.288881742037262
train-14782,10,116.59690361022949,51.385169982910156
train-14783,4,258.2179107666016,102.09691429138184
train-14784,63,67.58590322827536,26.13858189658513
train-14785,0,0.0,0.0
train-14786,26,56.35869319622334,31.875071598933292
train-14787,0,0.0,0.0
train-14788,2,51.12887573242188,14.4251708984375
train-14789,0,0.0,0.0
train-14790,57,46.6630443439149,21.780483312774123
train-14791,0,0.0,0.0
train-14792,13,66.09782703106221,39.46375215970553
train-14793,1,89.33334350585938,23.999984741210934
train-14794,7,42.85714176722935,15.619045802525113
train-14795,52,47.93696425511287,18.496103360102726
train-14796,0,0.0,0.0
train-14797,8,115.10458755493164,31.652484893798828
train-14798,0,0.0,0.0
train-14799,0,0.0,0.0
train-14800,3,39.08718872070313,24.32861328125
train-14801,19,63.61718458878367,18.312434146278783
train-14802,22,58.70835234902122,24.31339081850919
train-14803,1,43.549713134765625,12.3094482421875
train-14804,39,88.06470509064502,29.00408686124361
train-14805,0,0.0,0.0
train-14806,3,55.51202646891275,19.402058919270832
train-14807,1,8.0,42.666664123535156
train-14808,26,114.81640654343825,36.365476901714615
train-14809,18,139.46227730645072,42.204924689398865
train-14810,0,0.0,0.0
train-14811,14,80.08338056291852,32.49490574428013
train-14812,4,33.17060232162476,17.460456848144528
train-14813,20,87.76552867889404,64.69125118255616
train-14814,3,26.948354085286454,21.72651354471843
train-14815,21,75.9796142578125,10.071771530877976
train-14816,0,0.0,0.0
train-14817,11,57.63367392800071,18.984861373901367
train-14818,0,0.0,0.0
train-14819,8,77.01317596435547,39.16695022583008
train-14820,19,119.304670032702,49.708356355365964
train-14821,0,0.0,0.0
train-14822,9,110.7583974202474,30.879163953993054
train-14823,0,0.0,0.0
train-14824,29,74.04953423861801,33.38863820043103
train-14825,1,25.33334350585937,12.0
train-14826,14,107.93595259530204,32.87847082955496
train-14827,8,27.439186215400696,25.705057859420773
train-14828,8,21.6058931350708,8.178637027740479
train-14829,3,45.77778116861978,15.99999491373698
train-14830,22,67.48870017311789,28.540611267089844
train-14831,10,153.73043212890624,64.70242004394531
train-14832,0,0.0,0.0
train-14833,0,0.0,0.0
train-14834,4,49.724952697753906,20.062000274658203
train-14835,6,153.11111450195312,51.777779897054046
train-14836,14,84.91600785936626,37.42819431849888
train-14837,0,0.0,0.0
train-14838,8,178.33085823059082,76.5331802368164
train-14839,14,51.38791956220354,18.88851383754185
train-14840,26,73.9353380203247,21.395833382239708
train-14841,0,0.0,0.0
train-14842,43,63.79941616501919,20.17867088317871
train-14843,2,89.33332824707031,26.000001907348636
train-14844,12,63.28522682189941,34.27473704020182
train-14845,24,77.94591522216797,28.25045490264893
train-14846,86,44.48369432050129,19.198985654254294
train-14847,0,0.0,0.0
train-14848,0,0.0,0.0
train-14849,14,113.93008531842915,42.926867893763955
train-14850,18,48.2778394487169,18.14846584531996
train-14851,175,44.4189442225865,12.338776375906805
train-14852,0,0.0,0.0
train-14853,5,159.30654907226562,45.2359375
train-14854,2,51.31258010864258,41.66535949707031
train-14855,6,72.65075365702313,37.50964864095052
train-14856,7,67.1489977155413,18.728579657418386
train-14857,1,25.33334350585937,12.0
train-14858,0,0.0,0.0
train-14859,12,82.64676602681476,39.10879866282146
train-14860,20,57.22774085998535,25.782890510559078
train-14861,3,142.21781412760416,38.01700210571289
train-14862,39,48.6282229301257,19.297839824969948
train-14863,11,65.41049229015003,52.76985064419833
train-14864,5,80.6453483581543,24.352333068847656
train-14865,3,20.07611083984375,12.795973459879555
train-14866,6,29.208008448282882,7.915002187093098
train-14867,0,0.0,0.0
train-14868,27,56.425332811143655,29.88741698088469
train-14869,19,89.99964623702198,38.20132928145559
train-14870,17,76.80755547916188,33.174931245691646
train-14871,4,21.806396484375,16.866220474243164
train-14872,7,129.69898550851005,23.56075177873884
train-14873,6,55.38238016764322,24.27739270528157
train-14874,1,41.33332824707031,21.333328247070312
train-14875,0,0.0,0.0
train-14876,12,67.79719479878743,38.274435997009284
train-14877,0,0.0,0.0
train-14878,11,50.69393782182173,45.78417847373269
train-14879,0,0.0,0.0
train-14880,0,0.0,0.0
train-14881,0,0.0,0.0
train-14882,4,42.25435829162598,12.088200569152832
train-14883,12,61.90837605794272,19.671229044596355
train-14884,12,97.32782077789308,18.108506202697754
train-14885,17,73.54810916676242,36.92790020213408
train-14886,11,139.547832142223,51.75424679842863
train-14887,0,0.0,0.0
train-14888,3,21.333353678385414,9.33331298828125
train-14889,11,98.63808926669034,48.27084211869675
train-14890,4,103.5595588684082,40.354827880859375
train-14891,13,103.48717880249023,40.512817969689
train-14892,7,145.83321925571985,38.838609967912944
train-14893,2,49.7410888671875,15.683723449707033
train-14894,7,130.30244881766183,48.77127075195313
train-14895,38,34.04136205974378,23.634744443391494
train-14896,5,98.59313049316408,37.45031890869141
train-14897,27,78.4095159459997,22.445656105324073
train-14898,0,0.0,0.0
train-14899,3,235.90049743652344,79.60753377278645
train-14900,28,115.69686126708984,40.49011720929827
train-14901,18,93.5097885131836,51.045060051812065
train-14902,16,43.68782997131348,18.03184258937836
train-14903,2,174.8907699584961,33.457809448242195
train-14904,0,0.0,0.0
train-14905,4,61.29758071899414,16.285102844238278
train-14906,17,86.08305224250343,35.45800691492418
train-14907,4,132.83352661132812,45.74714279174805
train-14908,1,38.666664123535156,14.666667938232422
train-14909,19,21.942254217047445,11.507945813630755
train-14910,3,73.0994135538737,48.4711176554362
train-14911,3,41.89188639322917,21.96224975585937
train-14912,0,0.0,0.0
train-14913,7,200.61225019182478,42.21497671944754
train-14914,2,102.46453857421876,49.77922821044922
train-14915,8,97.38159418106079,23.173866271972656
train-14916,10,35.985033988952644,17.03546600341797
train-14917,11,41.37128760597923,16.347973910245027
train-14918,2,86.27061462402344,22.706283569335934
train-14919,8,118.47601318359376,41.23293113708496
train-14920,6,28.483994801839188,12.231793085734047
train-14921,10,66.71633529663086,29.20863151550293
train-14922,3,153.56389363606772,26.474895477294922
train-14923,15,50.722963078816726,22.15925267537435
train-14924,6,73.8433361053467,60.17019653320313
train-14925,6,53.85072580973306,27.43264261881511
train-14926,18,29.00081888834636,10.36416244506836
train-14927,6,109.14081573486328,89.92876815795898
